Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Tyler Anderson","LAA",6,5,0,25,25,132,7.431818181818182,4.0227272727272725,1.2272727272727273,0.3047858942065491,0.6785317,0.30806846,0.09137056,90.12518168604652,5.5227272727272725,,4.876252480709192,5.571027446831717,1.2181816101074219,"Tyler Anderson",12880,542881
"Tanner Houck","BOS",6,10,0,21,21,106,8.40566037735849,3.481132075471698,1.1886792452830188,0.297029702970297,0.68493151,0.53015873,0.16091954,94.11611106178977,5.009433962264151,4.3,4.434285642515939,4.074300761324055,1.2104346752166748,"Tanner Houck",19879,656557
"Kyle Freeland","COL",6,14,0,29,29,155.2,5.434689862641483,2.4282656833078966,1.6766596384745,0.30919765166340507,0.70749736,0.39962477,0.13679245,89.03742816091955,5.0299789154235,5.74,5.297867045454508,5.127699401598343,1.1959660053253174,"Kyle Freeland",16256,607536
"Reese Olson","DET",5,7,0,18,18,91.2,9.32727298604162,3.043636448076739,1.3745454926798177,0.2689075630252101,0.69690265,0.43253968,0.16091954,94.82693885559361,4.320000119850856,,4.215040386130594,3.7987669483308366,1.160140872001648,"Reese Olson",24968,681857
"Andrew Heaney","TEX",9,6,0,28,28,136.2,9.0219518910442,3.6219514891053355,1.4487805956421342,0.2997275204359673,0.78087167,0.39793282,0.13580247,92.50011322463769,4.082927133173287,,4.747723397431391,4.614867173932141,1.1550456285476685,"Andrew Heaney",15423,571760
"J.P. France","HOU",10,6,0,23,23,133,6.56390977443609,2.9774436090225564,1.2857142857142858,0.2885572139303483,0.7642487,0.43095238,0.12101911,93.03956297502714,3.924812030075188,,4.69113058506098,4.785688670550971,1.1351209878921509,"J.P. France",21212,641585
"Gavin Williams","CLE",3,5,0,16,16,82,8.890243902439025,4.060975609756097,0.8780487804878049,0.26976744186046514,0.782881,0.38116592,0.09195402,95.79148671773142,3.292682926829268,4.16,4.047723286326339,4.533596488688051,1.1271766424179077,"Gavin Williams",30122,668909
"Zack Littell","TBR",3,5,0,14,14,71.1,7.065421064531634,0.6308411664760387,1.2616823329520774,0.2764976958525346,0.76923077,0.4159292,0.11111111,94.07060475593066,3.406542298970609,,3.885881525973109,4.14945618760097,1.1235603094100952,"Zack Littell",15823,641793
"Matt Strahm","PHI",2,3,0,10,10,33.1,11.610000442886369,2.430000092697147,0.810000030899049,0.2857142857142857,0.67073171,0.3375,0.08108108,93.18134080317982,4.050000154495245,,2.925040346908569,3.590260819169348,1.0764261484146118,"Matt Strahm",13799,621381
"Zack Greinke","KCR",2,13,0,27,27,131,6.0458015267175576,1.4427480916030535,1.5801526717557253,0.29901960784313725,0.6871345,0.43691589,0.14649682,89.72106887874531,5.015267175572519,,4.743589977817681,4.4426451333151515,1.0650930404663086,"Zack Greinke",1943,425844
"Wade Miley","MIL",9,4,0,23,23,120.1,5.9085875073625775,2.8421053832883283,1.1966759508582434,0.2344632768361582,0.81632653,0.46280992,0.11678832,90.47651394164365,3.1412743710028894,4.36,4.69271355045871,4.846529542759388,1.0590262413024902,"Wade Miley",8779,489119
"Anthony DeSclafani","SFG",4,8,0,18,18,95.1,7.269231157061765,1.6993007899624906,1.3216783921930482,0.29328621908127206,0.64386318,0.42123288,0.14285714,93.26115774601064,4.720279972118029,,4.2410543981172815,4.031562833308706,1.057371735572815,"Anthony DeSclafani",13050,543101
"Edward Cabrera","MIA",6,6,0,20,20,91,10.384615384615385,5.736263736263736,0.989010989010989,0.2986425339366516,0.74193548,0.55217391,0.14285714,96.21039183758315,4.450549450549451,,4.419875524332235,4.263113137260898,1.0521842241287231,"Edward Cabrera",21690,665795
"James Paxton","BOS",7,5,0,19,19,96,9.46875,3.09375,1.6875,0.2918287937743191,0.74902724,0.42647059,0.17821782,95.28319886982571,4.5,3.82,4.682123692830404,3.9840875172987587,1.0379525423049927,"James Paxton",11828,572020
"Nick Pivetta","BOS",5,6,0,16,16,87,10.862068965517242,3,1.6551724137931034,0.2890995260663507,0.72234763,0.37168142,0.17391304,94.53614075203252,4.655172413793103,,4.404465646853392,3.762033018846622,0.9983389973640442,"Nick Pivetta",15454,601713
"Bryan Woo","SEA",4,5,0,18,18,87.2,9.547528794075529,3.182509598025176,1.334600799171848,0.27312775330396477,0.7278481,0.40336134,0.13402062,95.17377051069322,4.2091255973881365,3.48,4.3615042699215945,4.263121606989596,0.979789674282074,"Bryan Woo",30279,693433
"Lucas Giolito","- - -",8,15,0,33,33,184.1,9.960217169960277,3.5641953598387266,2.001808352786134,0.2740899357601713,0.72830579,0.36166008,0.17748918,93.29917778558053,4.8824593970393515,4.61,5.267698622054403,4.448119522002536,0.9778530895709991,"Lucas Giolito",15474,608337
"Austin Gomber","COL",9,9,0,27,27,139,5.633093525179856,2.7841726618705036,1.683453237410072,0.3108108108108108,0.70276498,0.4164859,0.14857143,90.81884815911431,5.503597122302159,5.7,5.427702230000667,5.07760551734794,0.9438357353210449,"Austin Gomber",16561,596295
"David Peterson","NYM",2,8,0,21,21,103,10.485436893203884,4.106796116504855,1.3980582524271845,0.3639705882352941,0.73305671,0.54225352,0.21621622,92.85099347933071,5.242718446601942,,4.458923854642702,3.6273513283544374,0.9170331358909607,"David Peterson",20302,656849
"Patrick Corbin","WSN",10,15,0,32,32,180,6.2,2.85,1.65,0.3094405594405594,0.70284698,0.44201681,0.16256158,91.8445714860515,5.2,6.16,5.277262581719293,4.758542615340816,0.9166612029075623,"Patrick Corbin",9323,571578
"Ryan Feltner","COL",2,4,0,10,10,43.1,7.892308618669788,5.815385297967212,0.41538466414051517,0.3282442748091603,0.63711911,0.43609023,0.04444444,95.08474745639535,5.815385297967212,4.48,4.178117390920437,5.295059728047003,0.9126547574996948,"Ryan Feltner",21446,663372
"Matthew Boyd","DET",5,5,0,15,15,71,9.253522121109452,3.1690144250374837,1.3943663470164926,0.3020833333333333,0.62034739,0.3880597,0.12643678,91.64313122234513,5.450704811064472,4.21,4.353632026843398,4.3654855857743255,0.8692877292633057,"Matthew Boyd",15440,571510
"Zack Thompson","STL",3,4,0,9,9,45.1,9.13235319733208,2.779411842666285,1.1911765039998363,0.32,0.70895522,0.421875,0.12244898,93.4310302734375,4.56617659866604,,4.0050403805340045,4.071530881153921,0.843639075756073,"Zack Thompson",25918,668868
"Domingo Germán","NYY",5,7,0,19,19,103.2,9.549839462570716,2.7781351163842087,1.7363344477401303,0.2364341085271318,0.63736264,0.37906137,0.1754386,92.42687074829932,4.774919731285358,,4.740570942563627,4.050687645417482,0.8427815437316895,"Domingo German",17149,593334
"Colin Rea","MIL",5,5,0,22,22,113.2,8.155425402407502,2.5337243968644665,1.7419355228443207,0.2540192926045016,0.70342205,0.4224924,0.171875,93.11248078893442,4.750733244120875,,4.882606378316259,4.228316256688718,0.8266733884811401,"Colin Rea",12317,607067
"Taj Bradley","TBR",5,8,0,21,21,102.2,11.220779498726474,3.4188312535182224,1.9285714763436126,0.3076923076923077,0.67446043,0.37010676,0.18965517,96.23312381778058,5.522727409529436,,4.7160793567270805,3.7984378092387425,0.820642352104187,"Taj Bradley",22543,671737
"Ryan Yarbrough","- - -",4,4,0,9,9,46,6.065217391304348,1.3695652173913044,1.173913043478261,0.31756756756756754,0.71428571,0.41176471,0.1,86.9234446347032,4.695652173913044,,4.2550403594970705,4.715933951605921,0.815273143351078,"Ryan Yarbrough",16502,642232
"Nestor Cortes","NYY",5,2,0,12,12,63.1,9.521052822736495,2.8421053202198494,1.5631579261209172,0.2909090909090909,0.69069069,0.26285714,0.11,91.68382393973214,4.973684310384736,3.71,4.486619331592339,4.839280002804599,0.8111743330955505,"Nestor Cortes",17874,641482
"Zach Davies","ARI",2,5,0,18,18,82.1,7.870445830337946,4.263158158099721,1.0931174764358258,0.3464566929133858,0.576,0.44274809,0.11235955,89.28058035714285,6.995951849189286,5.48,4.578927080958238,4.7872061153014265,0.8045216202735901,"Zach Davies",13183,605200
"Jake Irvin","WSN",3,7,0,24,24,121,7.3636368279346325,4.016529178873436,1.487603399582754,0.2808022922636103,0.75,0.42779292,0.13793103,94.51802411417323,4.6115705387065375,5.23,5.304627265588865,5.137156216374523,0.7677845358848572,"Jake Irvin",21504,663623
"Nick Martinez","SDP",2,1,0,9,9,42.2,7.8046879651956536,3.796875226311399,0.843750050291422,0.21428571428571427,0.86633663,0.53448276,0.11111111,93.13617621527777,2.3203126383014108,,4.005040404200557,4.181305957102215,0.7292675971984863,"Nick Martinez",12730,607259
"Cal Quantrill","CLE",4,7,0,19,19,99.2,5.237458327620856,3.1605351977022407,0.9933110621349899,0.3003003003003003,0.68313953,0.40816327,0.088,94.12957726226993,5.237458327620856,5.85,4.7901574555238735,5.428976561226541,0.7196497321128845,"Cal Quantrill",19312,615698
"Jeffrey Springs","TBR",2,0,0,3,3,16,13.5,2.25,0.5625,0.11538461538461539,1,0.5,0.11111111,92.08431570870536,0.5625,1.68,1.8175403594970705,1.9350507210940124,0.7177783250808716,"Jeffrey Springs",17677,605488
"Luis Garcia","HOU",2,2,0,6,6,27,10.333333333333334,3.3333333333333335,1,0.3142857142857143,0.75471698,0.26388889,0.09375,92.98370574737763,4,4.1,3.6254107298674407,4.140494290104619,0.6865353584289551,"Luis Garcia",23735,677651
"Matthew Liberatore","STL",2,5,0,11,11,49,6.244898445355041,3.6734696737382597,0.7346939347476519,0.34146341463414637,0.58673469,0.4251497,0.07017544,94.05384873466258,5.877551477981215,,4.3978975913267515,5.259959902830088,0.677716851234436,"Matthew Liberatore",22294,669461
"Vince Velasquez","PIT",4,4,0,8,8,37.1,8.919643160944092,3.3750001149518187,0.9642857471290911,0.29245283018867924,0.76576577,0.30275229,0.08510638,93.54678819444445,3.8571429885163644,4.13,3.8711118090517678,4.559706451317364,0.67529296875,"Vince Velasquez",11189,592826
"Joey Lucchesi","NYM",4,0,0,9,9,46.2,6.171428907744757,3.278571607239402,0.7714286134680947,0.2857142857142857,0.80139373,0.45323741,0.07407407,90.61730806327161,2.8928573005053546,5.48,4.219326126332189,5.018204628009893,0.6732950210571289,"Joey Lucchesi",19320,664192
"Mason Miller","OAK",0,3,0,6,6,24.1,9.986301891708473,4.0684933632886375,0.36986303302623974,0.26666666666666666,0.6993007,0.2,0.03225806,98.75590779958678,3.6986303302623975,,3.1728485743801285,4.744926918412512,0.6681700348854065,"Mason Miller",31757,695243
"Tommy Henry","ARI",5,4,0,16,16,87.2,6.570342395922944,3.59315599777036,1.231939199235552,0.2796934865900383,0.76492537,0.36397059,0.10084034,90.67841246290801,4.2091255973881365,,4.909032802915172,5.373848695335159,0.6673621535301208,"Tommy Henry",26285,674072
"Ryne Nelson","ARI",7,8,0,27,27,138.1,5.920482145396116,2.862650707664056,1.5614458405440306,0.3052391799544419,0.68476978,0.36819172,0.12,94.35244180161943,5.530120685260108,,5.170703080534886,5.305669476750537,0.6507481932640076,"Ryne Nelson",26253,669194
"JP Sears","OAK",5,14,0,32,32,172.1,8.408124039260718,2.7678917644771306,1.7756286790985367,0.2781316348195329,0.77253219,0.29058116,0.12977099,93.20866655076495,4.543520443575668,4.77,5.15252590872982,5.1013353435918845,0.6271190047264099,"JP Sears",23429,676664
"Matt Manning","DET",5,4,0,15,15,78,5.769230769230769,2.423076923076923,1.2692307692307692,0.21397379912663755,0.69405099,0.38655462,0.0990991,93.44608958703375,3.576923076923077,5.48,4.806322410779122,5.325835804220958,0.613129734992981,"Matt Manning",20369,666159
"Marco Gonzales","SEA",4,1,0,10,10,50,6.12,3.24,0.9,0.31645569620253167,0.62121212,0.40625,0.08928571,89.33562385948905,5.22,5.23,4.275040359497071,4.826794323921204,0.6070711612701416,"Marco Gonzales",15467,594835
"Garrett Whitlock","BOS",4,3,0,10,10,51.2,8.187097177178028,1.2193548987286424,1.7419355696123464,0.34,0.69642857,0.44375,0.16666667,,5.225806708837039,,4.474395258225713,3.8782875883101053,0.5925820469856262,"Garrett Whitlock",20191,676477
"Peter Lambert","COL",2,6,0,11,11,56,5.946428571428571,2.25,1.4464285714285714,0.2647058823529412,0.72390572,0.41899441,0.125,93.00475665370813,4.5,,4.987183216639927,5.023635471718652,0.5852647423744202,"Peter Lambert",17969,663567
"Joan Adon","WSN",2,4,0,10,10,46.2,8.485714748149041,4.242857374074521,1.157142920202142,0.35172413793103446,0.65217391,0.37583893,0.11320755,94.4765625,6.557143214478804,,4.647897578258908,4.854204224345077,0.56277996301651,"Joan Adon",22925,672851
"Rich Hill","- - -",7,14,0,27,27,135.2,7.960687997994612,3.5159705324476205,1.5257985329489674,0.32116788321167883,0.67656766,0.37089202,0.1402439,88.32498812616315,5.572481598596229,,4.994598107207004,4.789313248612186,0.5614516139030457,"Rich Hill",4806,448179
"Tylor Megill","NYM",9,8,0,25,25,126.1,7.4802113829524215,4.131926287726099,1.2823219513632722,0.3236842105263158,0.71746385,0.43908629,0.13043478,95.18266189759036,4.7018471549986645,5.89,4.964802961314767,4.918596168254845,0.5566301941871643,"Tylor Megill",21318,656731
"Brandon Pfaadt","ARI",3,9,0,18,18,90,9.000000762939518,2.500000211927644,1.9000001610650092,0.3204633204633205,0.68665377,0.32490975,0.15966387,93.64167301829268,5.700000483195028,,4.932818279501845,4.374472217948753,0.5294931530952454,"Brandon Pfaadt",27782,694297
"Drew Smyly","CHC",7,10,0,23,23,113.2,8.076247057089445,3.4046923868122168,1.8211145324809532,0.30538922155688625,0.69111425,0.33427762,0.14465409,,5.621701382875986,,5.384072808097992,5.066327285920229,0.5240460634231567,"Drew Smyly",11760,592767
"Shawn Armstrong","TBR",0,0,0,6,6,12,9.75,2.25,0,0.2903225806451613,1,0.5483871,0,94.37928531044408,0,,1.8383736928304042,2.940608195463817,0.5076972842216492,"Shawn Armstrong",12857,542888
"Lance Lynn","- - -",13,11,0,32,32,183.2,9.359346772061977,3.2831216425557717,2.156079884663492,0.2917505030181087,0.67846608,0.3564728,0.19047619,92.642383805374,5.7332124205824675,4.86,5.5309024599752,4.496007283190825,0.5053071975708008,"Lance Lynn",2520,458681
"José Butto","NYM",1,3,0,7,7,37,7.54054054054054,4.621621621621622,0.7297297297297297,0.25961538461538464,0.80357143,0.43809524,0.075,94.11717529296875,3.1621621621621623,,4.17395927841599,4.9073125259296315,0.5015816688537598,"Jose Butto",23313,676130
"Sawyer Gipson-Long","DET",1,0,0,4,4,20,11.7,3.6,0.9,0.2608695652173913,0.78125,0.35416667,0.08695652,93.6357177734375,2.7,2.5,3.1550403594970704,3.7563948765397073,0.5006738901138306,"Sawyer Gipson-Long",26048,687830
"Kris Bubic","KCR",0,2,0,3,3,16,9,1.125,0.5625,0.375,0.72815534,0.52083333,0.05882353,91.79916817801339,3.9375,4.18,2.6300403594970705,3.574226598069072,0.4975224733352661,"Kris Bubic",21455,663460
"Osvaldo Bido","PIT",0,2,0,9,9,34.2,8.567308320801684,3.6346156512491996,0.7788462109819714,0.32075471698113206,0.65055762,0.34259259,0.08108108,94.30199920997191,5.711538880534457,,4.293501974139699,4.933137066144427,0.4951416254043579,"Osvaldo Bido",23150,674370
"Emmet Sheehan","LAD",4,1,0,11,11,53.1,9.450000225305562,4.218750100582841,1.5187500362098225,0.2556390977443609,0.67375887,0.33098592,0.12162162,95.32968476357269,5.231250124722722,,4.811290396600963,4.911565957597508,0.48971980810165405,"Emmet Sheehan",29839,686218
"Allan Winans","ATL",1,2,0,6,6,32.1,9.463917897958574,2.2268042112843704,1.3917526320527316,0.34782608695652173,0.7,0.45360825,0.13513514,89.97992350260417,5.2886600018003795,4.36,4.090091938728709,3.971762497873784,0.4749828577041626,"Allan Winans",21238,642216
"Xzavion Curry","CLE",0,3,0,9,9,34.1,6.553398300963404,3.40776711650097,1.0485437281541445,0.3076923076923077,0.65315315,0.31775701,0.0754717,92.52751536349372,5.242718640770723,,4.536593805018803,5.57429218207292,0.44578272104263306,"Xzavion Curry",25595,675540
"Touki Toussaint","- - -",4,7,0,16,16,74.1,9.080717877132171,5.932735679726352,1.0896861452558606,0.28426395939086296,0.69832402,0.48514851,0.13636364,93.70973799236334,5.448430726279303,,5.030825188802917,4.924832571185425,0.4418369494378567,"Touki Toussaint",16929,657053
"Michael Grove","LAD",1,3,0,12,12,52,10.038461538461538,2.5961538461538463,1.9038461538461537,0.3945578231292517,0.67039106,0.38607595,0.19642857,94.71851378134218,6.75,,4.812732667189378,3.843265325289506,0.4342191517353058,"Michael Grove",23221,675627
"Hyun Jin Ryu","TOR",3,3,0,11,11,52,6.576923076923077,2.423076923076923,1.5576923076923077,0.2716049382716049,0.77617329,0.4556213,0.16363636,88.77156409438776,3.4615384615384617,3.93,4.908886513343225,4.407623945405851,0.42175236344337463,"Hyun Jin Ryu",14444,547943
"Luis Medina","OAK",2,9,0,17,17,82.1,8.089069325625111,4.919028643961217,1.0931174764358258,0.29831932773109243,0.66101695,0.45934959,0.12820513,96.07303962900505,5.465587382179129,,4.894716574150809,4.882102445534824,0.40216851234436035,"Luis Medina",21649,665622
"Joe Boyle","OAK",2,0,0,3,3,16,8.4375,2.8125,0.5625,0.1794871794871795,0.77586207,0.3,0.04545455,97.94546595982143,1.6875,2.23,3.1300403594970705,4.590899021178484,0.4016140401363373,"Joe Boyle",29608,671212
"Chase Silseth","LAA",3,1,0,8,8,37,11.18918918918919,3.4054054054054053,1.7027027027027026,0.27058823529411763,0.82872928,0.42391304,0.24137931,94.94974275914635,3.891891891891892,,4.525310629767341,3.3617214639444613,0.39998406171798706,"Chase Silseth",30074,681217
"Kenny Rosenberg","LAA",2,1,0,3,3,16,7.3125,2.8125,0.5625,0.3469387755102041,0.87962963,0.46,0.05555556,90.38857926993535,2.25,,3.3800403594970705,4.427561082690954,0.39552533626556396,"Kenny Rosenberg",20009,670046
"Cole Irvin","BAL",1,4,0,12,12,58,7.448275862068965,2.4827586206896552,1.396551724137931,0.29651162790697677,0.73099415,0.38121547,0.12328767,92.19975405092593,4.810344827586207,,4.703316221566036,4.767017567054979,0.3931307792663574,"Cole Irvin",19244,608344
"Javier Assad","CHC",3,1,0,10,10,53.2,7.043478594642715,3.0186336834183063,1.5093168417091531,0.2582781456953642,0.88235294,0.45625,0.16071429,92.87322443181819,3.0186336834183063,,4.932059072507241,4.477171440166265,0.38448160886764526,"Javier Assad",21741,665871
"Ryan Pepiot","LAD",2,1,0,3,3,18,5.5,0.5,1,0.14285714285714285,0.85365854,0.41176471,0.08,93.73890625,2,,3.810595915052626,4.662473351094458,0.38429176807403564,"Ryan Pepiot",26221,686752
"Slade Cecconi","ARI",0,1,0,4,4,17.2,7.641510533964126,2.0377361423904334,1.0188680711952167,0.3333333333333333,0.63063063,0.34545455,0.08,94.08762747941617,5.603774391573692,,3.877681958560814,4.7456326787154826,0.3714435398578644,"Slade Cecconi",27500,677944
"Sean Manaea","SFG",3,3,0,10,10,46.2,8.871429054883087,3.0857144538723786,1.3500000735691655,0.3053435114503817,0.59440559,0.41176471,0.13461538,93.39400851581509,4.821428834175591,,4.519326142680892,4.411632376927894,0.36558201909065247,"Sean Manaea",15873,640455
"Brennan Bernardino","BOS",0,0,0,6,6,9,14.000001483493538,2.0000002119276483,0,0.3684210526315789,0.83333333,0.61111111,0,,2.0000002119276483,,1.810595761993769,2.545418841614033,0.3620508909225464,"Brennan Bernardino",16835,657514
"Carlos Hernández","KCR",0,0,0,4,4,7,12.857142857142858,1.2857142857142858,0,0.3125,0.5,0.375,0,99.28309795673077,3.857142857142857,,0.8264689309256421,2.4798206848757607,0.36153191328048706,"Carlos Hernandez",22713,672578
"Tyler Mahle","MIN",1,2,0,5,5,25.2,9.818182061385665,1.7532467966760115,1.7532467966760115,0.265625,0.8,0.37681159,0.16129032,92.78348086295871,3.1558442340168207,3.14,4.190105317724276,3.6545431371509944,0.35923993587493896,"Tyler Mahle",16358,641816
"Jakob Junis","SFG",0,0,0,4,4,12.2,9.94736892034475,1.4210527029063929,0.7105263514531964,0.13793103448275862,0.90909091,0.6,0.11111111,92.67889404296875,0,,2.78135612519494,2.9297902736099104,0.3516652584075928,"Jakob Junis",13619,596001
"José Urquidy","HOU",3,3,0,10,10,46.2,6.557143214478804,3.6642859139734494,1.3500000735691655,0.2937062937062937,0.72635135,0.35333333,0.10606061,93.33192879098361,5.014285987542615,,5.033611884992955,5.421923672455151,0.34225156903266907,"Jose Urquidy",18413,664353
"Tony Gonsolin","LAD",8,5,0,20,20,103,7.165048543689321,3.495145631067961,1.6601941747572815,0.23344947735191637,0.67669173,0.35973597,0.13768116,92.55348054604262,4.980582524271845,5.85,5.4297976410504685,5.246909699740919,0.3335910439491272,"Tony Gonsolin",19388,664062
"James Kaprielian","OAK",2,6,0,11,11,58.1,8.331428753039306,4.4742858118174045,1.3885714588398843,0.30538922155688625,0.65920398,0.30635838,0.10227273,92.48946889845605,5.8628572706572895,,5.106468971283583,5.594953913605032,0.3327089846134186,"James Kaprielian",18331,621076
"Tyler Wells","BAL",7,6,0,20,20,108.2,9.027607573236748,2.733128898319382,2.070552195696502,0.21722846441947566,0.82352941,0.31034483,0.15625,92.57416027320359,3.9754602157372836,,5.261175375771904,4.704760767339237,0.33191344141960144,"Tyler Wells",20000,669330
"Roansy Contreras","PIT",3,5,0,11,11,54.1,6.957055377540247,4.141104391393004,1.159509229590041,0.32727272727272727,0.64766839,0.35882353,0.09859155,94.37990837696336,6.128834499261646,,4.819457574023317,5.305125828281309,0.3303189277648926,"Roansy Contreras",22810,672710
"Daniel Lynch IV","KCR",3,4,0,9,9,52.1,5.847133900032138,2.7515924235445355,1.5477707382438013,0.25153374233128833,0.69852941,0.38823529,0.11842105,92.78378623188406,4.643312214731404,4.93,5.165868431402998,5.331245504851983,0.31055325269699097,"Daniel Lynch IV",21537,663738
"Pedro Avila","SDP",1,2,0,6,6,25.2,9.116884020211755,5.610390166284157,0.7012987707855196,0.33783783783783783,0.625,0.61111111,0.11764706,94.05401684864458,4.909091395498637,,4.462832686961021,4.544922817840944,0.2927609086036682,"Pedro Avila",18864,658648
"Cody Bradford","TEX",1,3,0,8,8,33.2,8.019802586002356,2.940594281534197,1.6039605172004712,0.33980582524271846,0.59633028,0.27522936,0.12244898,90.24632721392128,6.950495574535376,,4.769891959075293,4.859423726538072,0.292263925075531,"Cody Bradford",27597,674003
"Alex Faedo","DET",2,5,0,12,12,58.2,7.823863975519006,2.7613637560655313,1.8409091707103544,0.21875,0.6300813,0.36842105,0.15384615,92.90709482066381,4.909091121894278,,5.14708589606049,4.686201276219906,0.2866692841053009,"Alex Faedo",19874,656412
"Ross Stripling","SFG",0,4,0,11,11,49.1,6.75000017398113,1.2770270599423759,1.6418919342116263,0.2980132450331126,0.68825911,0.45,0.20930233,92.1313671875,4.925675802634879,,4.613148502610391,3.682623993893473,0.28566476702690125,"Ross Stripling",13273,548389
"Luke Weaver","- - -",3,6,0,25,25,114,7.973684810865664,2.921052851505243,2.289473856585191,0.33238636363636365,0.70151307,0.35263158,0.18954248,94.09570663587182,6.473684697930539,,5.842759852572286,4.754714317621396,0.2854449450969696,"Luke Weaver",16918,596133
"Ryan Walker","SFG",0,1,0,13,13,20.1,14.163936640620097,5.311476240232537,1.3278690600581342,0.3902439024390244,0.9352518,0.43181818,0.23076923,,2.21311510009689,,3.943565057304992,3.082593093258863,0.2833343744277954,"Ryan Walker",20423,676254
"Julio Teheran","MIL",2,5,0,11,11,62.2,6.319149192613204,1.579787298153301,1.7234043252581464,0.26229508196721313,0.70446735,0.40721649,0.14814815,89.08413656655844,4.739361894459903,,5.058231922035686,4.705915291833114,0.28143131732940674,"Julio Teheran",6797,527054
"Jordan Wicks","CHC",4,1,0,7,7,34.2,6.230769687855771,2.8557694402672285,1.2980770183032857,0.2616822429906542,0.72972973,0.46788991,0.16129032,92.22231657608695,4.413461862231171,4.18,4.697348157611833,4.300826139267007,0.28035515546798706,"Jordan Wicks",30094,696136
"Scott Alexander","SFG",0,3,0,8,8,6.2,8.100003089905965,1.3500005149843273,0,0.4166666666666667,0.27272727,0.45833333,0,,8.100003089905965,,1.9050398445127432,3.145054133003244,0.265054315328598,"Scott Alexander",10591,518397
"Trevor Rogers","MIA",1,2,0,4,4,18,9.5,3,1,0.2857142857142857,0.72072072,0.52,0.10526316,93.37605908890845,4,4.1,4.0883736928304035,4.38913387755553,0.26020893454551697,"Trevor Rogers",22286,669432
"Bailey Falter","- - -",1,8,0,14,14,63,6.428571428571429,2.4285714285714284,2,0.3333333333333333,0.6505102,0.41121495,0.17948718,90.8103071554326,6.571428571428571,,5.52488162933834,4.682999673911503,0.2592242956161499,"Bailey Falter",20070,663559
"Martín Pérez","TEX",8,4,0,20,20,108.1,5.73230796144024,3.4061540060731863,1.4953846855931061,0.3037249283667622,0.72443182,0.4099723,0.13043478,91.97996282003012,4.984615618643687,,5.304271224939475,5.250386995133756,0.2579520344734192,"Martin Perez",6902,527048
"Brett Kennedy","CIN",1,0,0,2,2,10,4.5,2.7,0,0.24242424242424243,0.66666667,0.39393939,0,92.77125809832317,3.6,,3.4550403594970707,5.935067990422249,0.24938777089118958,"Brett Kennedy",17877,664028
"Jesse Scholtens","CHW",0,6,0,11,11,53.2,6.372671109438647,3.0186336834183063,1.6770187130101701,0.3446327683615819,0.69736842,0.42780749,0.13888889,92.9896079009434,5.869565495535595,,5.32336343887628,5.119164540089397,0.2475520372390747,"Jesse Scholtens",19205,669947
"Germán Márquez","COL",2,2,0,4,4,20,7.65,1.35,1.8,0.26785714285714285,0.67073171,0.48275862,0.22222222,95.90068454186893,4.95,4.93,4.605040359497071,3.4930569380521774,0.24250809848308563,"German Marquez",15038,608566
"Zach Plesac","CLE",1,1,0,5,5,21.1,5.9062503520399545,2.109375125728555,1.265625075437133,0.40963855421686746,0.58201058,0.51190476,0.125,91.44182477678571,7.593750452622798,5.41,4.473790432140236,4.505686157235253,0.24181902408599854,"Zach Plesac",19979,668676
"Hunter Gaddis","CLE",1,1,0,7,7,31.1,5.744681084193822,3.159574596306602,1.1489362168387642,0.2653061224489796,0.68527919,0.26732673,0.07407407,93.8006135574495,5.170212975774439,,5.074189369491781,6.264008397988787,0.23789659142494202,"Hunter Gaddis",25636,683769
"Fernando Cruz","CIN",0,1,0,2,2,3,24.000007629396958,3.0000009536746197,0,0.5,0,0,0,94.93723016036184,3.0000009536746197,,-1.078294351366269,-0.527176924854051,0.22678813338279724,"Fernando Cruz",7048,518585
"Jaime Barria","LAA",1,2,0,6,6,27.1,7.243902776015807,2.3048781560050293,1.9756098480043107,0.275,0.76086957,0.31395349,0.13636364,92.95261574961657,4.939024620010777,,5.376991677723923,5.184826199533223,0.22461695969104767,"Jaime Barria",18356,642545
"Triston McKenzie","CLE",0,3,0,4,4,16,9.000000536441835,7.312500435858991,0.5625000335276147,0.2558139534883721,0.6779661,0.34090909,0.04347826,92.47017886513157,5.062500301748532,4.8,4.505040434002881,6.06923367353936,0.21930181980133057,"Triston McKenzie",18000,663474
"Jalen Beeks","TBR",0,1,0,8,8,16.1,8.816327216971823,3.8571431574251727,1.1020409021214779,0.24444444444444444,0.87209302,0.43478261,0.10526316,94.69796945382883,2.7551022553036946,,4.173407777931636,4.504857803228335,0.21705244481563568,"Jalen Beeks",17192,656222
"Tanner Banks","CHW",0,2,0,3,3,10.1,8.709678491122153,2.6129035473366455,0.8709678491122153,0.36363636363636365,0.57692308,0.26470588,0.0625,93.0430290316358,6.967742792897722,,3.738911386781635,5.0408755531108245,0.1955697387456894,"Tanner Banks",16990,621383
"Steven Cruz","KCR",0,0,0,4,4,5.2,11.117648306190077,6.352941889251472,0,0.4117647058823529,0.90909091,0.23529412,0,97.4540378736413,1.588235472312868,,2.9020991434275443,5.5280110472618205,0.1917593628168106,"Steven Cruz",23165,674444
